selection_objective,evaluation_objective,holdout_session,workload,size,selected_platform,selected_value,oracle_value,regret_pct
energy,runtime,4,STRIDED_GEMM,16384,3090,0.33255825,0.33255825,0.0
energy,runtime,5,AXPY,1000000,5060ti,8.188062994350283e-06,8.188062994350283e-06,0.0
energy,runtime,5,AXPY,2000000,5060ti,1.4329117998538452e-05,1.4329117998538452e-05,0.0
energy,runtime,5,AXPY,4000000,5060ti,2.6615661455145436e-05,2.6615661455145436e-05,0.0
energy,runtime,5,AXPY,8000000,5060ti,0.0002431072628828,0.0001163913953095,108.87047726882719
energy,runtime,5,AXPY,16000000,5060ti,0.0004852532671996,0.000230460056682,110.55851247540743
energy,runtime,5,AXPY,32000000,5060ti,0.000970175598933,0.0004571128379798,112.23984940363292
energy,runtime,5,AXPY,64000000,5060ti,0.0019400951856866,0.0009122768090246,112.66518741838195
energy,runtime,5,AXPY,128000000,5060ti,0.0038813166486486,0.0018180892105263,113.48328927847481
energy,runtime,5,AXPY,256000000,5060ti,0.0077655605271317,0.003627064298913,114.10043735532813
energy,runtime,5,CONV2D,1,3090,0.0003094766104454,0.0003094766104454,0.0
energy,runtime,5,CONV2D,2,5060ti,0.0005828162325174,0.0002878408996559,102.47860301094418
energy,runtime,5,CONV2D,3,3090,0.000237478404644,0.000237478404644,0.0
energy,runtime,5,CONV2D,4,5060ti,0.0004827447253012,0.0003064980460385,57.503361453913236
energy,runtime,5,CONV2D,5,3090,0.0004735562347373,0.0004735562347373,0.0
energy,runtime,5,CONV2D,6,5060ti,0.0012199919731707,0.0007449064265887,63.77788264730846
energy,runtime,5,GEMM,64,5060ti,1.0075756380418918e-05,5.215406725472023e-06,93.19214992780846
energy,runtime,5,GEMM,128,5060ti,1.003193120060518e-05,5.160498668703173e-06,94.39848442255665
energy,runtime,5,GEMM,256,5060ti,1.6371368920910432e-05,7.2433070467004125e-06,126.02063967960851
energy,runtime,5,GEMM,512,3090,2.2763509849990964e-05,2.2763509849990964e-05,0.0
energy,runtime,5,GEMM,1024,3090,0.0001209120819195,0.0001209120819195,0.0
energy,runtime,5,GEMM,2048,3090,0.0007522031602708,0.0007522031602708,0.0
energy,runtime,5,GEMM,4096,3090,0.0055487361111111,0.0055487361111111,0.0
energy,runtime,5,GEMM,8192,3090,0.0417390208333333,0.0417390208333333,0.0
energy,runtime,5,GEMM,16384,3090,0.333069375,0.333069375,0.0
energy,runtime,5,REDUCTION,1000000,5060ti,6.147212209784794e-06,5.633382602035967e-06,9.121155867579866
energy,runtime,5,REDUCTION,2000000,5060ti,8.196122062764833e-06,8.196122062764833e-06,0.0
energy,runtime,5,REDUCTION,4000000,5060ti,1.2284620804874453e-05,1.2284620804874453e-05,0.0
energy,runtime,5,REDUCTION,8000000,5060ti,2.050957770692801e-05,2.050957770692801e-05,0.0
energy,runtime,5,REDUCTION,16000000,5060ti,0.0001577975300509,7.687676447075103e-05,105.26036850957294
energy,runtime,5,REDUCTION,32000000,5060ti,0.00030797253125,0.0001487201231226,107.08195016495345
energy,runtime,5,REDUCTION,64000000,5060ti,0.0006084930176399,0.0002925279605147,108.01191673071612
energy,runtime,5,REDUCTION,128000000,5060ti,0.0012090774051932,0.0005799756831884,108.47036181695256
energy,runtime,5,REDUCTION,256000000,5060ti,0.002410639353012,0.0011555575144341,108.61266729700935
energy,runtime,5,STREAM,1000000,5060ti,8.188082371243758e-06,8.188082371243758e-06,0.0
energy,runtime,5,STREAM,2000000,5060ti,1.4329084812792848e-05,1.4329084812792848e-05,0.0
energy,runtime,5,STREAM,4000000,5060ti,9.55852901870943e-05,6.055664547381168e-05,57.84442721225551
energy,runtime,5,STREAM,8000000,5060ti,0.0002428559980573,0.000116463029809,108.52625803706562
energy,runtime,5,STREAM,16000000,5060ti,0.0004848553078041,0.0002298289292279,110.96356730762733
energy,runtime,5,STREAM,32000000,5060ti,0.0009692320736434,0.0004557906605922,112.64851552335351
energy,runtime,5,STREAM,64000000,5060ti,0.0019407868217054,0.0009099363636363,113.28819236870604
energy,runtime,5,STREAM,128000000,5060ti,0.00388246124031,0.001811459312839,114.32781916725654
energy,runtime,5,STREAM,256000000,5060ti,0.0077660930232558,0.0036244438405797,114.26992291357112
energy,runtime,5,STRIDED_GEMM,64,5060ti,9.817174014917796e-06,5.265276790649924e-06,86.45124283591564
energy,runtime,5,STRIDED_GEMM,128,5060ti,9.77020933189866e-06,5.183225422148554e-06,88.49670882823975
energy,runtime,5,STRIDED_GEMM,256,5060ti,1.637639603052435e-05,7.283292793055231e-06,124.84879430001197
energy,runtime,5,STRIDED_GEMM,512,5060ti,6.76209939148073e-05,2.2875730590455152e-05,195.6014613278494
energy,runtime,5,STRIDED_GEMM,1024,3090,0.000122197205156,0.000122197205156,0.0
energy,runtime,5,STRIDED_GEMM,2048,3090,0.0007633897727272,0.0007633897727272,0.0
energy,runtime,5,STRIDED_GEMM,4096,3090,0.0055470552486187,0.0055470552486187,0.0
energy,runtime,5,STRIDED_GEMM,8192,3090,0.0417089166666666,0.0417089166666666,0.0
energy,runtime,5,STRIDED_GEMM,16384,3090,0.332510375,0.332510375,0.0
runtime,edp,1,AXPY,1000000,5060ti,9.057179283401682e-09,9.057179283401682e-09,0.0
runtime,edp,1,AXPY,2000000,5060ti,2.823988056301405e-08,2.823988056301405e-08,0.0
runtime,edp,1,AXPY,4000000,5060ti,1.2696094060591431e-07,1.2696094060591431e-07,0.0
runtime,edp,1,AXPY,8000000,3090,4.785134613149163e-06,4.785134613149163e-06,0.0
runtime,edp,1,AXPY,16000000,3090,1.8779461291658088e-05,1.8779461291658088e-05,0.0
runtime,edp,1,AXPY,32000000,3090,7.359157106888748e-05,7.359157106888748e-05,0.0
runtime,edp,1,AXPY,64000000,3090,0.0002941970559887489,0.0002941970559887489,0.0
runtime,edp,1,AXPY,128000000,3090,0.0011582701125356029,0.0011582701125356029,0.0
runtime,edp,1,AXPY,256000000,3090,0.0046359987183019645,0.0046359987183019645,0.0
runtime,edp,1,CONV2D,1,3090,3.28425348182058e-05,3.28425348182058e-05,0.0
runtime,edp,1,CONV2D,2,3090,2.8514451879983168e-05,2.8514451879983168e-05,0.0
runtime,edp,1,CONV2D,3,3090,1.902564620912787e-05,1.902564620912787e-05,0.0
runtime,edp,1,CONV2D,4,3090,3.06302219870345e-05,3.06302219870345e-05,0.0
runtime,edp,1,CONV2D,5,3090,7.525681460350237e-05,7.525681460350237e-05,0.0
runtime,edp,1,CONV2D,6,3090,0.00019440547304422603,0.00019440547304422603,0.0
runtime,edp,1,GEMM,64,3090,4.388945450646253e-09,3.2196572837301353e-09,36.31716247641854
runtime,edp,1,GEMM,128,3090,4.715168794591461e-09,3.9880664086007704e-09,18.23195281860408
runtime,edp,1,GEMM,256,3090,1.4219059172952523e-08,1.4219059172952523e-08,0.0
runtime,edp,1,GEMM,512,3090,1.6439557435146534e-07,1.6439557435146534e-07,0.0
runtime,edp,1,GEMM,1024,3090,4.85357252115436e-06,4.85357252115436e-06,0.0
runtime,edp,1,GEMM,2048,3090,0.00018654187247042487,0.00018654187247042487,0.0
runtime,edp,1,GEMM,4096,3090,0.009484102459021381,0.009484102459021381,0.0
runtime,edp,1,GEMM,8192,3090,0.5492014127291662,0.5492014127291662,0.0
runtime,edp,1,GEMM,16384,3090,34.490732235375,34.490732235375,0.0
runtime,edp,1,REDUCTION,1000000,3090,6.880637124709281e-09,2.53995084832503e-09,170.89646751419286
runtime,edp,1,REDUCTION,2000000,5060ti,5.937504859192506e-09,5.937504859192506e-09,0.0
runtime,edp,1,REDUCTION,4000000,5060ti,1.2523458227704728e-08,1.2523458227704728e-08,0.0
runtime,edp,1,REDUCTION,8000000,5060ti,3.830514849069819e-08,3.830514849069819e-08,0.0
runtime,edp,1,REDUCTION,16000000,3090,2.0464620195041385e-06,2.0464620195041385e-06,0.0
runtime,edp,1,REDUCTION,32000000,3090,7.665195402159927e-06,7.665195402159927e-06,0.0
runtime,edp,1,REDUCTION,64000000,3090,3.0250734289870027e-05,3.0250734289870027e-05,0.0
runtime,edp,1,REDUCTION,128000000,3090,0.0001183328780741159,0.0001183328780741159,0.0
runtime,edp,1,REDUCTION,256000000,3090,0.0004693833295610469,0.0004693833295610469,0.0
runtime,edp,1,STREAM,1000000,5060ti,9.43437201399628e-09,9.43437201399628e-09,0.0
runtime,edp,1,STREAM,2000000,5060ti,3.0583928131209865e-08,3.0583928131209865e-08,0.0
runtime,edp,1,STREAM,4000000,3090,1.2493446813582503e-06,9.969733226127186e-07,25.313752436640378
runtime,edp,1,STREAM,8000000,3090,4.823940765193059e-06,4.823940765193059e-06,0.0
runtime,edp,1,STREAM,16000000,3090,1.8753954887309968e-05,1.8753954887309968e-05,0.0
runtime,edp,1,STREAM,32000000,3090,7.359085331190186e-05,7.359085331190186e-05,0.0
runtime,edp,1,STREAM,64000000,3090,0.00029342107232524956,0.00029342107232524956,0.0
runtime,edp,1,STREAM,128000000,3090,0.0011608856521553804,0.0011608856521553804,0.0
runtime,edp,1,STREAM,256000000,3090,0.004631354321319163,0.004631354321319163,0.0
runtime,edp,1,STRIDED_GEMM,64,3090,4.848661624867946e-09,3.24423910027237e-09,49.4545092086732
runtime,edp,1,STRIDED_GEMM,128,3090,5.216434685917996e-09,4.204998524883306e-09,24.05318705938806
runtime,edp,1,STRIDED_GEMM,256,3090,1.556595186251065e-08,1.556595186251065e-08,0.0
runtime,edp,1,STRIDED_GEMM,512,3090,1.7169369096292428e-07,1.7169369096292428e-07,0.0
runtime,edp,1,STRIDED_GEMM,1024,3090,4.870540304469664e-06,4.870540304469664e-06,0.0
runtime,edp,1,STRIDED_GEMM,2048,3090,0.0001964703150806863,0.0001964703150806863,0.0
runtime,edp,1,STRIDED_GEMM,4096,3090,0.009962700571296156,0.009962700571296156,0.0
runtime,edp,1,STRIDED_GEMM,8192,3090,0.571710555453125,0.571710555453125,0.0
runtime,edp,1,STRIDED_GEMM,16384,3090,37.9637149863611,37.9637149863611,0.0
runtime,edp,2,AXPY,1000000,5060ti,9.112375445065539e-09,9.112375445065539e-09,0.0
runtime,edp,2,AXPY,2000000,5060ti,2.9072993730717436e-08,2.9072993730717436e-08,0.0
runtime,edp,2,AXPY,4000000,5060ti,1.263443511807673e-07,1.263443511807673e-07,0.0
runtime,edp,2,AXPY,8000000,3090,4.806421703778365e-06,4.806421703778365e-06,0.0
runtime,edp,2,AXPY,16000000,3090,1.873445541201579e-05,1.873445541201579e-05,0.0
runtime,edp,2,AXPY,32000000,3090,7.411884083258852e-05,7.411884083258852e-05,0.0
runtime,edp,2,AXPY,64000000,3090,0.00029461973074649747,0.00029461973074649747,0.0
runtime,edp,2,AXPY,128000000,3090,0.0011589860015389323,0.0011589860015389323,0.0
runtime,edp,2,AXPY,256000000,3090,0.004631429746746476,0.004631429746746476,0.0
runtime,edp,2,CONV2D,1,3090,3.3467144990575423e-05,3.3467144990575423e-05,0.0
runtime,edp,2,CONV2D,2,3090,2.8512645483848145e-05,2.8512645483848145e-05,0.0
runtime,edp,2,CONV2D,3,3090,1.862156394958206e-05,1.862156394958206e-05,0.0
runtime,edp,2,CONV2D,4,3090,3.0287133169051913e-05,3.0287133169051913e-05,0.0
runtime,edp,2,CONV2D,5,3090,7.500527857279441e-05,7.500527857279441e-05,0.0
runtime,edp,2,CONV2D,6,3090,0.00019450706841907372,0.00019450706841907372,0.0
runtime,edp,2,GEMM,64,3090,4.374002281744054e-09,3.3379631010000002e-09,31.038065712400286
runtime,edp,2,GEMM,128,3090,4.803473295167879e-09,4.019357669449647e-09,19.50848096147657
runtime,edp,2,GEMM,256,3090,1.4290900717852761e-08,1.4290900717852761e-08,0.0
runtime,edp,2,GEMM,512,3090,1.6368433593846343e-07,1.6368433593846343e-07,0.0
runtime,edp,2,GEMM,1024,3090,4.836524439846497e-06,4.836524439846497e-06,0.0
runtime,edp,2,GEMM,2048,3090,0.00018872663058169332,0.00018872663058169332,0.0
runtime,edp,2,GEMM,4096,3090,0.009579676570462927,0.009579676570462927,0.0
runtime,edp,2,GEMM,8192,3090,0.5482023031145821,0.5482023031145821,0.0
runtime,edp,2,GEMM,16384,3090,34.171646829328125,34.171646829328125,0.0
runtime,edp,2,REDUCTION,1000000,3090,6.9115211962921775e-09,2.4614950598417303e-09,180.7854993922505
runtime,edp,2,REDUCTION,2000000,5060ti,5.9339136827967925e-09,5.9339136827967925e-09,0.0
runtime,edp,2,REDUCTION,4000000,5060ti,1.2467604288842092e-08,1.2467604288842092e-08,0.0
runtime,edp,2,REDUCTION,8000000,5060ti,3.705168944017514e-08,3.705168944017514e-08,0.0
runtime,edp,2,REDUCTION,16000000,3090,2.0487037303993686e-06,2.0487037303993686e-06,0.0
runtime,edp,2,REDUCTION,32000000,3090,7.797132050113786e-06,7.797132050113786e-06,0.0
runtime,edp,2,REDUCTION,64000000,3090,3.042942966451686e-05,3.042942966451686e-05,0.0
runtime,edp,2,REDUCTION,128000000,3090,0.00012004680163436759,0.00012004680163436759,0.0
runtime,edp,2,REDUCTION,256000000,3090,0.0004714539072159894,0.0004714539072159894,0.0
runtime,edp,2,STREAM,1000000,5060ti,9.537199307597631e-09,9.537199307597631e-09,0.0
runtime,edp,2,STREAM,2000000,5060ti,3.070154697845176e-08,3.070154697845176e-08,0.0
runtime,edp,2,STREAM,4000000,3090,1.2592659558261002e-06,9.974814629126001e-07,26.24454715670619
runtime,edp,2,STREAM,8000000,3090,4.800602780924658e-06,4.800602780924658e-06,0.0
runtime,edp,2,STREAM,16000000,3090,1.8668397595539813e-05,1.8668397595539813e-05,0.0
runtime,edp,2,STREAM,32000000,3090,7.351051651454567e-05,7.351051651454567e-05,0.0
runtime,edp,2,STREAM,64000000,3090,0.0002916535732239465,0.0002916535732239465,0.0
runtime,edp,2,STREAM,128000000,3090,0.0011596871584248465,0.0011596871584248465,0.0
runtime,edp,2,STREAM,256000000,3090,0.00461811040171241,0.00461811040171241,0.0
runtime,edp,2,STRIDED_GEMM,64,3090,4.932569726618869e-09,3.2326099709307595e-09,52.587839887118946
runtime,edp,2,STRIDED_GEMM,128,3090,5.234177071190658e-09,4.177239042164778e-09,25.30231136780099
runtime,edp,2,STRIDED_GEMM,256,3090,1.581828235968984e-08,1.581828235968984e-08,0.0
runtime,edp,2,STRIDED_GEMM,512,3090,1.7294079940719417e-07,1.7294079940719417e-07,0.0
runtime,edp,2,STRIDED_GEMM,1024,3090,4.942276928455132e-06,4.942276928455132e-06,0.0
runtime,edp,2,STRIDED_GEMM,2048,3090,0.00019813824104102288,0.00019813824104102288,0.0
runtime,edp,2,STRIDED_GEMM,4096,3090,0.009970166522702276,0.009970166522702276,0.0
runtime,edp,2,STRIDED_GEMM,8192,3090,0.5728548647439231,0.5728548647439231,0.0
runtime,edp,2,STRIDED_GEMM,16384,3090,37.3632447165625,37.3632447165625,0.0
runtime,edp,3,AXPY,1000000,5060ti,9.091925439104617e-09,9.091925439104617e-09,0.0
runtime,edp,3,AXPY,2000000,5060ti,2.9155213077533744e-08,2.9155213077533744e-08,0.0
runtime,edp,3,AXPY,4000000,5060ti,1.2636851814568563e-07,1.2636851814568563e-07,0.0
runtime,edp,3,AXPY,8000000,3090,4.776480459250303e-06,4.776480459250303e-06,0.0
runtime,edp,3,AXPY,16000000,3090,1.8589046762381857e-05,1.8589046762381857e-05,0.0
runtime,edp,3,AXPY,32000000,3090,7.361609623578297e-05,7.361609623578297e-05,0.0
runtime,edp,3,AXPY,64000000,3090,0.00029529421983274384,0.00029529421983274384,0.0
runtime,edp,3,AXPY,128000000,3090,0.0011622709961895035,0.0011622709961895035,0.0
runtime,edp,3,AXPY,256000000,3090,0.004602056072770264,0.004602056072770264,0.0
runtime,edp,3,CONV2D,1,3090,3.3378788206108005e-05,3.3378788206108005e-05,0.0
runtime,edp,3,CONV2D,2,3090,2.8347796558324433e-05,2.8347796558324433e-05,0.0
runtime,edp,3,CONV2D,3,3090,1.8654256313792556e-05,1.8654256313792556e-05,0.0
runtime,edp,3,CONV2D,4,3090,3.0664125698115026e-05,3.0664125698115026e-05,0.0
runtime,edp,3,CONV2D,5,3090,7.404988811641863e-05,7.404988811641863e-05,0.0
runtime,edp,3,CONV2D,6,3090,0.0001888456552369573,0.0001888456552369573,0.0
runtime,edp,3,GEMM,64,3090,4.4014542102429585e-09,3.3063817853684274e-09,33.11996302787848
runtime,edp,3,GEMM,128,3090,4.834801372387535e-09,4.21239092436194e-09,14.775704800472035
runtime,edp,3,GEMM,256,3090,1.4626701804604294e-08,1.4626701804604294e-08,0.0
runtime,edp,3,GEMM,512,3090,1.638252432855722e-07,1.638252432855722e-07,0.0
runtime,edp,3,GEMM,1024,3090,4.7792938101188475e-06,4.7792938101188475e-06,0.0
runtime,edp,3,GEMM,2048,3090,0.00018870074383308674,0.00018870074383308674,0.0
runtime,edp,3,GEMM,4096,3090,0.009586389181975213,0.009586389181975213,0.0
runtime,edp,3,GEMM,8192,3090,0.5519611838732631,0.5519611838732631,0.0
runtime,edp,3,GEMM,16384,3090,34.61250786581249,34.61250786581249,0.0
runtime,edp,3,REDUCTION,1000000,3090,6.8563039715819475e-09,2.474535993631169e-09,177.07432784280942
runtime,edp,3,REDUCTION,2000000,5060ti,5.980464346876632e-09,5.980464346876632e-09,0.0
runtime,edp,3,REDUCTION,4000000,5060ti,1.2520686060739825e-08,1.2520686060739825e-08,0.0
runtime,edp,3,REDUCTION,8000000,5060ti,3.728527220003208e-08,3.728527220003208e-08,0.0
runtime,edp,3,REDUCTION,16000000,3090,2.037456991504796e-06,2.037456991504796e-06,0.0
runtime,edp,3,REDUCTION,32000000,3090,7.733533276266238e-06,7.733533276266238e-06,0.0
runtime,edp,3,REDUCTION,64000000,3090,3.013640378525834e-05,3.013640378525834e-05,0.0
runtime,edp,3,REDUCTION,128000000,3090,0.00011911742426590635,0.00011911742426590635,0.0
runtime,edp,3,REDUCTION,256000000,3090,0.00047341211063243495,0.00047341211063243495,0.0
runtime,edp,3,STREAM,1000000,5060ti,9.658311566724401e-09,9.658311566724401e-09,0.0
runtime,edp,3,STREAM,2000000,5060ti,3.1114843469929694e-08,3.1114843469929694e-08,0.0
runtime,edp,3,STREAM,4000000,3090,1.2604459865522324e-06,9.953849820742517e-07,26.628993731212258
runtime,edp,3,STREAM,8000000,3090,4.77129052457679e-06,4.77129052457679e-06,0.0
runtime,edp,3,STREAM,16000000,3090,1.86020048914739e-05,1.86020048914739e-05,0.0
runtime,edp,3,STREAM,32000000,3090,7.35303107590801e-05,7.35303107590801e-05,0.0
runtime,edp,3,STREAM,64000000,3090,0.0002921000196105803,0.0002921000196105803,0.0
runtime,edp,3,STREAM,128000000,3090,0.0011546890956053667,0.0011546890956053667,0.0
runtime,edp,3,STREAM,256000000,3090,0.004604439428091058,0.004604439428091058,0.0
runtime,edp,3,STRIDED_GEMM,64,3090,4.859665954730526e-09,3.237613049447247e-09,50.10027080167008
runtime,edp,3,STRIDED_GEMM,128,3090,5.254947561097379e-09,4.1285733098116655e-09,27.28240887981461
runtime,edp,3,STRIDED_GEMM,256,3090,1.5793902250375102e-08,1.5793902250375102e-08,0.0
runtime,edp,3,STRIDED_GEMM,512,3090,1.7394991964630863e-07,1.7394991964630863e-07,0.0
runtime,edp,3,STRIDED_GEMM,1024,3090,5.039506289485348e-06,5.039506289485348e-06,0.0
runtime,edp,3,STRIDED_GEMM,2048,3090,0.00019715618085984927,0.00019715618085984927,0.0
runtime,edp,3,STRIDED_GEMM,4096,3090,0.010086198379814693,0.010086198379814693,0.0
runtime,edp,3,STRIDED_GEMM,8192,3090,0.5672881434609375,0.5672881434609375,0.0
runtime,edp,3,STRIDED_GEMM,16384,3090,37.21716666729688,37.21716666729688,0.0
runtime,edp,4,AXPY,1000000,5060ti,8.783485184422363e-09,8.783485184422363e-09,0.0
runtime,edp,4,AXPY,2000000,5060ti,2.87020907119081e-08,2.87020907119081e-08,0.0
runtime,edp,4,AXPY,4000000,5060ti,1.263988448125162e-07,1.263988448125162e-07,0.0
runtime,edp,4,AXPY,8000000,3090,4.8077072324350324e-06,4.8077072324350324e-06,0.0
runtime,edp,4,AXPY,16000000,3090,1.8794338298742965e-05,1.8794338298742965e-05,0.0
runtime,edp,4,AXPY,32000000,3090,7.300177561453408e-05,7.300177561453408e-05,0.0
runtime,edp,4,AXPY,64000000,3090,0.0002919382094604739,0.0002919382094604739,0.0
runtime,edp,4,AXPY,128000000,3090,0.001166415844527228,0.001166415844527228,0.0
runtime,edp,4,AXPY,256000000,3090,0.004639165408237017,0.004639165408237017,0.0
runtime,edp,4,CONV2D,1,3090,3.319291724149769e-05,3.319291724149769e-05,0.0
runtime,edp,4,CONV2D,2,3090,2.8196093732050373e-05,2.8196093732050373e-05,0.0
runtime,edp,4,CONV2D,3,3090,1.8972462837251544e-05,1.8972462837251544e-05,0.0
runtime,edp,4,CONV2D,4,3090,3.080241196636839e-05,3.080241196636839e-05,0.0
runtime,edp,4,CONV2D,5,3090,7.59759333796075e-05,7.59759333796075e-05,0.0
runtime,edp,4,CONV2D,6,3090,0.00018404204383770252,0.00018404204383770252,0.0
runtime,edp,4,GEMM,64,3090,4.371891841861353e-09,3.2844421905941844e-09,33.109112237729455
runtime,edp,4,GEMM,128,3090,4.763676951908083e-09,4.3726100295591845e-09,8.943558188479095
runtime,edp,4,GEMM,256,3090,1.4299735543458652e-08,1.4299735543458652e-08,0.0
runtime,edp,4,GEMM,512,3090,1.634364022584921e-07,1.634364022584921e-07,0.0
runtime,edp,4,GEMM,1024,3090,4.822784860205309e-06,4.822784860205309e-06,0.0
runtime,edp,4,GEMM,2048,3090,0.00018893034838697963,0.00018893034838697963,0.0
runtime,edp,4,GEMM,4096,3090,0.00955991487689809,0.00955991487689809,0.0
runtime,edp,4,GEMM,8192,3090,0.5480867763012148,0.5480867763012148,0.0
runtime,edp,4,GEMM,16384,3090,34.33796961271875,34.33796961271875,0.0
runtime,edp,4,REDUCTION,1000000,3090,6.867408474650861e-09,2.5025618159294214e-09,174.41513855674282
runtime,edp,4,REDUCTION,2000000,5060ti,6.027956910902821e-09,6.027956910902821e-09,0.0
runtime,edp,4,REDUCTION,4000000,5060ti,1.2522827737896893e-08,1.2522827737896893e-08,0.0
runtime,edp,4,REDUCTION,8000000,5060ti,3.732252805824761e-08,3.732252805824761e-08,0.0
